code,barcode2,name,unit
FAH64002111,8851023044005,คลิบบอร์ดe-file CCB1-F4-BK,อัน
FAH64002112,8851023044012,คลิบบอร์ดpvc มีปก CCB2-A4-SB e-file,ชิ้น
FAH64002113,8851023044036,คลิบบอร์ดpvc มีปก CCB2-A4-BK e-file,ชิ้น
FAH64002114,8851023044043,คลิบบอร์ดe-file CCB4-A4-WH,อัน
FAH64002115,8851023044050,คลิบบอร์ดe-file CCB4-A4-PK,ชิ้น
FAH64002116,8851023044067,คลิบบอร์ดe-file CCB4-A4-BK,ชิ้น
FAH64002117,8851023044074,คลิบบอร์ดpvc มีปก CCB5-A4-SB e-file,ชิ้น
FAH64002118,8851023044081,คลิบบอร์ดpvc มีปก CCB5-A4-SM e-file,ชิ้น
FAH64002123,8851023060791,สมุดเก็บการ์ดปกผ้า e-file,เล่ม
FAH64002129,8851023066991,ที่ใส่ปากกา CPK59,ชิ้น
FAH64002133,8851105503642,กล่อง6ช่องเล็ก*hf-666,ชิ้น
FAH64002134,8851105503864,ชุดลิ้นชัก+ที่เสียบปากกา2ช่อง*hfo-333,ชิ้น
FAH64002135,8851105504144,กล่องแขวน3ลิ้นชัก,ชิ้น
FAH64002136,8851105504397,กล่อง7ช่องเล็ก*hf-777,ชิ้น
FAH64002140,8851263001462,กล่องพลาสติกมีล้อ+ฝา K-1000,ใบ
FAH64002142,8851433001896,ที่กั้นหนังสือ ORCA กลาง BKN 03 คละสี,คู่
FAH64002143,8851433001926,ที่กั้นหนังสือ ORCA ใหญ่ BKN 02 คละสี,คู่
FAH64002145,8851433002299,เหล็กเสียบบิลORCA คละสี,ชิ้น
FAH64002146,8851433002480,คัตเตอร์ ORCA A-196,อัน
FAH64002147,8851433002770,คัตเตอร์ ORCA JUMBO A C-SJ,อัน
FAH64002151,8851433003661,ที่แขวนตรายาง12ช่องPS,อัน
FAH64002152,8851433003692,ที่แขวนตรายาง 18ช่อง คละสี,ชิ้น
FAH64002154,8851433005689,ไส้แฟ้มA4 ORCA SP-040 (20ชิ้น/ห่อ),ชิ้น
FAH64002157,8851433007737,สันรูด 10มิล ORCA คละสีเข้ม (12ชิ้น/แพ็ค),แพ็ค
FAH64002158,8851433007751,สันรูด 10มิล ORCA คละสีพาสเทล (12ชิ้น/แพ็ค),แพ็ค
FAH64002159,8851433007768,ลิ้นแฟ้มพลาสติก ORCA (50ชิ้น/กล่อง),กล่อง
FAH64002163,8851433104511,ตะกร้าเคลือบ2ชั้น เบอร์ 78 ขาว,อัน
FAH64002165,8851433010799,สันรูด 5มิล ORCA คละสีเข้ม (12ชิ้น/แพ็ค),แพ็ค
FAH64002166,8851433011130,ตู้เอกสาร ORCA 4ชั้นขาว-เทาใส CFB-4,อัน
FAH64002168,8851433012427,สันรูด 3มิล ORCA คละสีพาสเทล (12ชิ้น/แพ็ค),แพ็ค
FAH64002169,8851433012724,สันรูด 3มิล ORCA คละสีเข้ม (12ชิ้น/แพ็ค),แพ็ค
FAH64002170,8851433012847,แฟ้มพับกระดาษF4 คละสี,ชิ้น
FAH64002171,8851433012854,แฟ้มพับกระดาษA4 คละสี,ชิ้น
FAH64002173,8851433013950,แฟ้มเจาะกระดาษ ORCA FLA-101 สีชมพู 10ชิ้น/แพ็ค,แพ็ค
FAH64002174,8851433013967,แฟ้มเจาะกระดาษ ORCA FLA-101 สีฟ้า (10ชิ้น/แพ็ค),แพ็ค
FAH64002175,8851433013974,แฟ้มเจาะกระดาษ ORCA FLA-101 สีส้ม 10เล่ม/แพ็ค,แพ็ค
FAH64002177,8851433013998,แฟ้มเจาะกระดาษ ORCA FLA-101 สีเหลือง 10ชิ้น/แพ็ค,แพ็ค
FAH64002185,8851433093006,กล่องเหล็กกลมใส่ปากกาH-8015 ดำ,ชิ้น
FAH64002186,8851433093587,กล่องเหล็กเอนกประสงค์ H-8009 เงิน,ชิ้น
FAH64002187,8851433093723,กล่องเหล็กเอนกประสงค์ H-8009 ดำ,ชิ้น
FAH64002188,8851433094720,แฟ้มเคลียร์โฮลเดอร์มีซองหน้าใส ออร์ก้า,ชิ้น
FAH64002191,8851433098087,สันรูด 15มิล ORCA คละสีเข้ม (12ชิ้น/แพ็ค),แพ็ค
FAH64002192,8851433098537,ลิ้นแฟ้มโลหะสีเงิน ORCA 50ชิ้น/กล่อง,กล่อง
FAH64002193,8851433100346,แฟ้มนิวโฮเดอร์A4 NHA-126 ขาว ออก้า,ชิ้น
FAH64002194,8851433100353,แฟ้มนิวโฮเดอร์A4 NHA-126 ชมพู,อัน
FAH64002195,8851433100360,แฟ้มนิวโฮเดอร์A4 NHA-126 ฟ้า ออก้า,ชิ้น
FAH64002196,8851433100377,แฟ้มนิวโฮเดอร์A4 NHA-126 เหลือง ออก้า,เล่ม
FAH64002198,8851433103088,ตู้เอกสาร ORCA 4ชั้นขาว-ชมพูใส CFB-4,ชิ้น
FAH64002203,8851433104818,กล่องเอกสารพลาสติก2ช่อง BF-2001 ชมพู,อัน
FAH64002204,8851433104825,กล่องเอกสารพลาสติก2ช่อง BF-2001 เขียว,ใบ
FAH64002205,8851433104832,กล่องเอกสารพลาสติก2ช่อง BF-2001 ม่วง,ใบ
FAH64002206,8851433104849,กล่องเอกสารพลาสติก2ช่อง BF-2001 ฟ้า,ใบ
FAH64002207,8851433104856,กล่องเอกสารพลาสติก2ช่อง BF-2001 เหลือง,ใบ
FAH64002208,8851433104863,กล่องเอกสารพลาสติก2ช่อง BF-2001 ส้ม,ใบ
FAH64002209,8851433107031,กล่องเหล็กเอนกประสงค์ H-8009 ชมพู,ชิ้น
FAH64002210,8851433107048,กล่องเหล็กเอนกประสงค์ H-8009 เขียว,ชิ้น
FAH64002211,8851433107055,กล่องเหล็กเอนกประสงค์ H-8009 ฟ้า,ชิ้น
FAH64002212,8851433107123,กล่องเหล็กกลมใส่ปากกาH-8015 ชมพู,ชิ้น
FAH64002213,8851433107130,กล่องเหล็กกลมใส่ปากกาH-8015 เขียว,ชิ้น
FAH64002214,8851433107147,กล่องเหล็กกลมใส่ปากกาH-8015 ฟ้า,ชิ้น
FAH64002215,8851433107543,ออร์ก้าแฟ้มสันกระดาษ2ห่วง 1นิ้วA-919c ฟ้า,เล่ม
FAH64002216,8851433107550,ออร์ก้าแฟ้มสันกระดาษ2ห่วง 1นิ้วA-919c น้ำเงิน,เล่ม
FAH64002217,8851433107581,"ออร์ก้าแฟ้ม2ห่วง 1"" A919C ส้ม",ชิ้น
FAH64002218,8851433151034,สันรูด 15มิล ORCA คละสีพาสเทล (12ชิ้น/แพ็ค),แพ็ค
FAH64002221,8851433110161,ลวดเสียบกระดาษสี ORCA 150g,กระปุก
FAH64002224,8851433111267,กระเป๋าหีบเพลง,ชิ้น
FAH64002225,8851433113117,แฟ้ม2ห่วง1นิ้ว A4 (DT-1R) ชมพูORCA,เล่ม
FAH64002226,8851433113124,แฟ้ม2ห่วง1นิ้ว A4 (DT-1R) ฟ้าORCA,เล่ม
FAH64002227,8851433113131,ORCA  แฟ้ม2ห่วง 1นิ้ว A4 (DT-1R) สีเขียว,เล่ม
FAH64002228,8851433113148,ORCA  แฟ้ม2ห่วง 1นิ้ว A4 (DT-1R)สีม่วง,เล่ม
FAH64002229,8851433113155,ORCA  แฟ้ม2ห่วง 1นิ้ว A4 (DT-1R) สีส้ม,เล่ม
FAH64002230,8851433113162,แฟ้ม2ห่วง1นิ้ว A4 (DT-1R) สีเหลืองORCA,เล่ม
FAH64002231,8851433113179,ORCA  แฟ้ม2ห่วง 2นิ้ว (DT-2R)สีชมพู,เล่ม
FAH64002232,8851433113186,แฟ้ม2ห่วง 2นิ้ว DT-2R ฟ้า,เล่ม
FAH64002233,8851433113193,แฟ้ม2ห่วง 2นิ้ว DT-2R เขียว,เล่ม
FAH64002234,8851433113209,แฟ้ม2ห่วง 2นิ้ว DT-2R ม่วง,เล่ม
FAH64002235,8851433113216,ORCA  แฟ้ม2ห่วง 2นิ้ว (DT-2R) สีส้ม,เล่ม
FAH64002236,8851433113223,แฟ้ม2ห่วง 2นิ้ว DT-2R เหลือง,เล่ม
FAH64002237,8851433113407,กล่องอเนกประสงค์ ORCA DOT,ชิ้น
FAH64002238,8851433113919,ลวดเสียบแบบกลม ORCA 200g.,กระปุก
FAH64002239,8851433113926,ลวดเสียบแบบกลม ORCA 500g.,กระปุก
FAH64002240,8851433113933,ลวดเสียบแบบกลม ORCA 1000g.,กระปุก
FAH64002241,8851433115340,ออร์ก้ากล่องเอกสาร A-20 คละสี,ชิ้น
FAH64002242,8851433115524,ตู้เอกสาร ORCA CFB-5 ขาว-ขาวใส,อัน
FAH64002243,8851433116576,"ออร์ก้าแฟ้ม2ห่วง 1"" A919C เขียวอ่อน",ชิ้น
FAH64002244,8851433118938,แฟ้ม2ห่วง1นิ้ว A4 (DT-1R) ดำORCA,เล่ม
FAH64002245,8851433122416,ลิ้นชัก,อัน
FAH64002247,8851433122461,กล่องเอกสารพลาสติก BF-93 ชมพู,อัน
FAH64002248,8851433122485,กล่องเอกสารพลาสติก BF-93 ฟ้าทึบ,อัน
FAH64002249,8851433122508,กล่องเอกสารพลาสติก BF-93 เขียว,ชิ้น
FAH64002252,8851433122867,กล่องเอกสารพลาสติก BF-93 น้ำเงิน,อัน
FAH64002254,8851433124144,ตะกร้าพลาสติก No.98 ชมพูทึบ,อัน
FAH64002257,8851433139575,สันรูด 7มิล ORCA สีชมพูทึบอ่อน (12ชิ้น/แพ็ค),แพ็ค
FAH64002258,8851433139582,สันรูด 7มิล ORCA สีม่วงทึบอ่อน (12ชิ้น/แพ็ค),แพ็ค
FAH64002259,8851433139599,สันรูด 7มิล ORCA สีเขียวทึบอ่อน(12ชิ้น/แพ็ค),แพ็ค
FAH64002260,8851433139605,สันรูด 7มิล ORCA สีเขียวเข้ม (12ชิ้น/แพ็ค),แพ็ค
FAH64002261,8851433139612,สันรูด 7มิล ORCA สีน้ำเงินเข้ม (12ชิ้น/แพ็ค),แพ็ค
FAH64002266,8851457025021,ปกรายงานคละลาย210x297มม. *50,ห่อ
FAH64002267,8851457055035,สมุดโน๊ตปกอ่อนA6 ND160,เล่ม
FAH64002268,8851457058050,สมุดโน๊ต B6 NF260,เล่ม
FAH64002269,8851552102009,"ลวดเย็บกระดาษเบอร์ 3-1M""แมกซ์",กล่อง
FAH64002272,8851552108001,ลวดเย็บกระดาษ MAX No.10-1M,กล่อง
FAH64002274,8851552110004,"ลวดเย็บกระดาษเบอร์ 35-1M""แมกซ์""",กล่อง
FAH64002277,8851552131009,ลวดเสียบตราม้า No.1(เหลี่ยม),กล่อง
FAH64002278,8851552132006,ลวดเสียบ No.1 กลม ตราม้า,กล่อง
FAH64002282,8851552504018,แท่นประทับ Horse เบอร์3 สีน้ำเงิน,อัน
FAH64002285,8851552505015,แท่นประทับ Horse เบอร์4 สีน้ำเงิน,อัน
FAH64002287,8851552509013,หมึกเติมแท่นประทับ Horse สีน้ำเงิน 28cc.,ขวด
FAH64002288,8851552509020,หมึกเติมแท่นประทับ Horse สีดำ 28cc.,ขวด
FAH64002289,8851552509037,หมึกเติมแท่นประทับ Horse สีแดง 28cc.,ขวด
FAH64002297,8851552658001,ฟองน้ำนับแบงค์ ตราม้า,ชิ้น
FAH64002300,8851567700153,เชือกกลุ่มขาว 24เส้น *12ม,แพ็ค
FAH64002302,8851567700177,เชือกกลุ่มขาว 48เส้น *12ม,แพ็ค
FAH64002304,8851673045360,คลิปบอร์ดพลาสติกA4 HAWK H-001,ชิ้น
FAH64002305,8851673045377,คลิปบอร์ดพลาสติกA5 H-002,ชิ้น
FAH64002306,8851673047340,ป้ายชื่อพร้อมเชือกแนวนอนB686,ชิ้น
FAH64002307,8851673047357,ป้ายชื่อพร้อมเชือกแนวตั้งB686-1,ชิ้น
FAH64002308,8851673047364,ป้ายชื่อพร้อมเชือกแนวนอนB869,ชิ้น
FAH64002309,8851673047371,Kป้ายชื่อพร้อมเชือก แนวตั่งB869-1,ชิ้น
FAH64002310,8851673047388,ป้ายชื่อพร้อมเชือกแนวB870,ชิ้น
FAH64002311,8851673047395,ป้ายชื่อพร้อมเชือกแนวตั้งB870-1,ชิ้น
FAH64002312,8851673048071,แท่นโบรชัวร์1ช่อง B750,อัน
FAH64002313,8851673048088,แท่นโบว์ชัวร์2ช่อง B-751,ชิ้น
FAH64002314,8851673048095,แท่นโบรชัวร์ 3ช่อง  B-760,อัน
FAH64002315,8851673048101,แท่นโบรชัวร์4ช่อง HAWK B-752,อัน
FAH64002316,8851673048118,แท่นโบรชัวร์1ช่อง A4 HAWK B-756,อัน
FAH64002317,8851673048125,แท่นโบรชัวร์2ช่อง A4 HAWK B-757,อัน
FAH64002318,8851673048132,แท่นโบรชัวร์A4 3ช่อง B-758,อัน
FAH64002319,8851673048149,แท่นโบรชัวร์4ช่อง A4 HAWK B-759,อัน
FAH64002320,8851673048378,ป้ายชื่อพวงกุญแจ*HAWK*แพ็ค25 B-15,กระปุก
FAH64002321,8851673048392,ป้ายชื่อพวงกุญแจ แพ็ค25 B-19*HAWK,กระปุก
FAH64002322,8851673049023,คลิปบอร์ดพลาสติก F4 H-003,ชิ้น
FAH64002323,8851673049207,แฟ้มโฮลเดอร์ HAWK H-013,อัน
FAH64002324,8851673055079,แผ่นยางรองตัด*A4 เขียว/น้ำเงิน*CM-30 *HAWK,ชิ้น
FAH64002325,8851673055086,แผ่นรองตัด HAWK A3 เขียว/น้ำเงิน CM-45,ชิ้น
FAH64002326,8851673056380,แท่นตัดกระดาษเนื้อไม้ B5 828-5,อัน
FAH64002327,8851673056397,แท่นตัดกระดาษเนื้อไม้ A4 828-4,อัน
FAH64002328,8851673057493,ซองซิปตาข่าย J-651,ชิ้น
FAH64002329,8851673058049,กระเป๋าหูหิ้วคละสี H-018 (A4),ชิ้น
FAH64002330,8851673076272,ป้ายชื้อคล้องกระเป๋าแพ็ค,ชิ้น
FAH64002331,8851673083133,แท่นป้ายตั้งโต๊ะตั้ง HK-724 10.2X15.2CM.,อัน
FAH64002332,8851673083140,แท่นป้ายตั้งโต๊ะแนวนอน HK-725*15.2X10.CM,อัน
FAH64002333,8851673083157,แผ่นป้ายอะครีลิค แนวตั้ง 5R HAWK ขนาด12.7x17.8ซม. HK-726,อัน
FAH64002334,8851673083164,แผ่นป้ายอะครีลิค แนวนอน 5R HAWK ขนาด17.8x12.7ซม. HK-727,อัน
FAH64002335,8851673083171,แผ่นป้ายอะครีลิค แนวตั้ง 6R HAWK ขนาด15.2x20.3ซม. HK-728,อัน
FAH64002336,8851673083188,แผ่นป้ายอะครีลิค แนวนอน 6R HAWK ขนาด20.3x15.2ซม. HK-729,อัน
FAH64002337,8851673083195,แผ่นป้ายอะครีลิคตั้งโต๊ะ แนวตั้ง A4 HAWK ขนาด21x29.7ซม. HK-730,อัน
FAH64002338,8851673083201,แผ่นป้ายอะครีลิค แนวนอน A4 HAWK ขนาด29.7x21ซม. HK-731,อัน
FAH64002339,8851673089197,คลิปบอร์ดA4 H-028,ชิ้น
FAH64002340,8851673090407,คลิปบอร์ดA4 HAWK มีปก คละสี H-030,อัน
FAH64002341,8851673105729,กระดานไวท์บอร์ด HAWK WB20x30cm,แผ่น
FAH64002342,8851673113663,แท่นป้ายตั้งโต๊ะแนวนอน A6 HK-B483,อัน
FAH64002343,8851673113670,แผ่นป้ายอะครีลิค แนวนอน A5 HAWK ขนาด22.5x18.5ซม. HK-8484,อัน
FAH64002344,8851673113687,แผ่นป้ายอะครีลิคตั้งโต๊ะ แนวนอน A4 HAWK ขนาด31x25ซม. HK-B485,อัน
FAH64002345,8851673113724,แผ่นป้ายอะครีลิคตั้งโต๊ะ แนวตั้ง A6 HAWK ขนาด11.8x18.6ซม. HK-B489,อัน
FAH64002346,8851673113731,แท่นป้ายตั้งโต๊ะ แนวตั้ง A5 HAWK ขนาด16.3x25ซม. HK-B490,อัน
FAH64002347,8851673113748,แผ่นป้ายอะครีลิคตั้งโต๊ะ แนวตั้ง A4 HAWK ขนาด22.5x34ซม. HK-B491,อัน
FAH64002348,8851673113755,ป้ายชื่อแม่เหล็ก ติดหน้าอก HK-B525,ชิ้น
FAH64002349,8851673113762,ป้ายชื่อติดหน้าอก(แม่เหล็ก)HK-B526,ชิ้น
FAH64002350,8851673120456,แผ่นป้ายอะครีลิค แนวนอน HAWK ขนาด72x150มม. HK-771,อัน
FAH64002351,8851673120463,แผ่นป้ายอะครีลิค แนวนอน HAWK ขนาด80x200มม. HK-772,อัน
FAH64002352,8851673120470,แผ่นป้ายอะครีลิค แนวนอน HAWK ขนาด90x250มม. HK-773,อัน
FAH64002353,8851673120487,แผ่นป้ายอะครีลิค แนวนอน HAWK ขนาด120x280มม. HK-777,อัน
FAH64002354,8851673131858,แท่นโบรชัวร์ 1ชั้น A5 B-753,อัน
FAH64002355,8851673131865,แท่นโบรชัวร์2ชั้น A5 HAWK B-754,อัน
FAH64002356,8851673131872,แท่นโบรชัวร์3ชั้น A5 HAWK B-781,อัน
FAH64002357,8851673131889,แท่นโบรชัวร์4ชั้น A5 HAWK B-755,อัน
FAH64002358,8851673134743,แฟ้มซองกระดุมF4 MT PRC-OS07,ชิ้น
FAH64002359,8851673139281,แฟ้มกระดุมF4 MT FRN-OS07,ชิ้น
FAH64002360,8851673140546,ป้ายชื่อ+เชือกแนวตั้ง10.5x16cm. HK-A1*100ช,แพ็ค
FAH64002361,8851673140553,ป้ายชื่อ+เชือกแนวตั้ง9.5x15cm. HKA2 *100ช,แพ็ค
FAH64002362,8851673140560,ป้ายชื่อแนวนอน9.8x7cm. HK136-137 *100ช,แพ็ค
FAH64002363,8851673140577,ป้ายชื่อแนวตั้ง HK138-139 *100ช,แพ็ค
FAH64002364,8851673140584,ป้ายชื่อแนวนอน 11.5x9cm. HK140-141 *100ช,แพ็ค
FAH64002365,8851673140591,ป้ายชื่อแนวตั้ง8x12cm. HK142-143 *100ช,แพ็ค
FAH64002366,8851673157735,กระดานดำ 60*90cm.,แผ่น
FAH64002367,8851673175739,แฟ้มซองกระดุมF4 MT SFA-OS07,ชิ้น
FAH64002368,8851673178914,ที่ใส่เอกสาร3ช่อง FQ6918,ชิ้น
FAH64002369,8851673182676,กระดานไม้ก๊อก CKB20-30,อัน
FAH64002370,8851673182690,กระดานไม้ก๊อก CKB40-60,อัน
FAH64002371,8851673182706,กระดานไม้ก๊อกCKB60-90,อัน
FAH64002372,8851673182720,แผ่นป้ายอะครีลิคหน้าเดียว HAWK ขนาด5.5x30.4x9.5ซม. HK-B497,ชิ้น
FAH64002373,8851673182737,แผ่นป้ายอะคริลิคสองหน้า HAWK ขนาด9x30x8.5ซม. HK-B499,ชิ้น
FAH64002377,8851673197410,ชุดแม่เหล็กทรงกลมแพ็ค12,ชุด
FAH64002378,8851673197427,ชุดแม่เหล็กทรงกลมแพ็ค6,ชุด
FAH64002379,8851673197472,ชุดแม่เหล็กแพ็ค12,ชุด
FAH64002380,8851673202350,กระเป๋าดินสอ 1325,ชิ้น
FAH64002381,8851673202817,ป้ายชื่อคล้องคอแนวนอน2หน้า HK-105,ชิ้น
FAH64002382,8851673212243,ป้ายชื่อคล้องคอแนวตั้ง2หน้าHK105-1,ชิ้น
FAH64002383,8851673202916,ป้ายชื่อแนวตั้ง2หน้าพร้อมเชือก HK107-1,ชิ้น
FAH64002384,8851673203012,ป้ายตั้งโต๊ะแนวนอน A4 ขาพับได้ HK5354,ชิ้น
FAH64002385,8851673208376,ป้ายชื่อคล้องคอแนวตั้งพร้อมเชือก021-1B,ชิ้น
FAH64002386,8851673208413,ป้ายชื่อคล้องคอแนวตั้งพร้อมเชือก022-1B,ชิ้น
FAH64002387,8851673211512,เครื่องซีลพลาสติก No.8821,เครื่อง
FAH64002389,8851673214032,แฟ้มซองมีเชือกแนวนอนF4 HC117H*12,โหล
FAH64002390,8851673214049,แฟ้มซองมีเชือกแนวตั้ง*A4 HC-118*HAWK*คละสี,ชิ้น
FAH64002391,8851673216319,แฟ้มกระดุมF4 MT AVG-OS07A,ชิ้น
FAH64002392,8851673216623,แฟ้มซองกระดุมA4คละสี H017-1,ชิ้น
FAH64002393,8851673216630,แฟ้มซองกระดุมF4 คละสี H016-1,ชิ้น
FAH64002394,8851673220712,คลิปบอร์ดมีปก DJ-007A4,ชิ้น
FAH64002395,8851673220729,คลิปบอร์ดมีปก DJ-008A4,ชิ้น
FAH64002396,8851673227247,ที่ตัดเทปแบบมือจับ T15008,อัน
FAH64002397,8851673234078,คลิปบอร์ดใส SBJ-038,ชิ้น
FAH64002398,8851673234085,คลิปบอร์ดใส SBJ-040,ชิ้น
FAH64002399,8851673234092,คลิปบอร์ดใส SBJ-042,ชิ้น
FAH64002400,8851673237048,เครื่องคิดเลข12หลัก HAWK HK-106C,อัน
FAH64002401,8851673237055,เครื่องคิดเลขตั้งโต๊ะ12หลัก HK-1611,อัน
FAH64002402,8851673237062,เครื่องคิดเลขตั้งโต๊ะ12หลัก HAWK HK-C116,อัน
FAH64002403,8851673237079,เครื่องคิดเลข HAWK 12หลัก HK-6V,เครื่อง
FAH64002404,8851673237345,ตะกร้าใส่ปากกา MT (เหลี่ยม)LY9111,ชิ้น
FAH64002405,8851673237352,ตะกร้าใส่ปากกา MT (กลม)LY9109,ชิ้น
FAH64002406,8851673238342,คลิบหนีบป้ายชื่อHK-11คละสี แพ็ค10,แพ็ค
FAH64002407,8851673238748,สมุดบันทึก A5 MS08-505,เล่ม
FAH64002408,8851673238755,สมุดฉีกปกพลาสติก JTA7-007,เล่ม
FAH64002409,8851673238762,สมุดฉีกปกพลาสติก JTA7-009,เล่ม
FAH64002410,8851673238861,คลิปบอร์ด A5 ZMA5-002,ชิ้น
FAH64002411,8851673238878,คลิปบอร์ด A5 ZMA5-006,ชิ้น
FAH64002413,8851673242837,คลิปบอร์ดA4 LMA4-207,ชิ้น
FAH64002416,8851673242868,แทรมโพลีน 6 ฟุต,ชุด
FAH64002417,8851673246781,กระดานไวท์บอร์ดแม่เหล็ก2หน้า30x40,ชิ้น
FAH64002418,8851673246798,กระดานไวท์บอร์ดแม่เหล็ก2หน้า40x60,อัน
FAH64002419,8851673246804,กระดานไวท์บอร์ดแม่เหล็ก2หน้า HAWK 60x80 HK-W6080-1,อัน
FAH64002420,8851673249669,กระดานขาตั้งพื้น2ด้าน ไวท์บอร์ด กระดานดำ HK-2540,ชิ้น
FAH64002422,8851708009756,แฟ้มใส่เอกสารแบบเจาะ2รู ROBIN No.174 คละสี,ชิ้น
FAH64002423,8851709009489,กาวร้อน ไจแอ้น18 กรัม,กล่อง
FAH64002430,8851773027815,กระดาษถ่ายสี KTV80g. เขียวเข้ม(500แผ่น),ห่อ
FAH64002433,8851773029383,กระดาษถ่ายสี KTV80g. เหลืองเข้ม(500แผ่น),ห่อ
FAH64002434,8851773033816,โฟมเทปกาวสองหน้าOFFICE WAY 1.5mmx1m,ม้วน
FAH64002435,8851773039306,กรรไกร KTV 10นิ้ว No.4010,ชิ้น
FAH64002436,8851773040067,Office Way ลวดเย็บกระดาษ No.10,กล่อง
FAH64002438,8851773040883,ลวดเย็บกระดาษOffice Way 26/6 #35,กล่อง
FAH64002439,8851773041224,ลวดเย็บกระดาษOffice Way เบอร์3,กล่อง
FAH64002444,8851773212242,เทปกาวย่น เดลต้า36มมx20หลา,ม้วน
FAH64002446,8851773215021,กรรไกร KTV 5นิ้ว No.126A,ชิ้น
FAH64002447,8851773215038,กรรไกร KTV 6นิ้ว NO.106,ชิ้น
FAH64002448,8851773215045,กรรไกร KTV 7นิ้ว NO.907,ชิ้น
FAH64002449,8851773215052,กรรไกร KTV 8นิ้ว No.3008,ชิ้น
FAH64002450,8851773215069,กรรไกร KTV 9นิ้ว No.6906,ชิ้น
FAH64002453,8851773324051,เดลต้าเทปผ้ากาว 24mmx9y ดำ,ม้วน
FAH64002454,8851773324068,เดลต้าเทปผ้ากาว 24mmx9y เขียวแก่,ม้วน
FAH64002459,8851773324112,เดลต้าเทปผ้ากาว 24mmx9y  สีขาว,ม้วน
FAH64002466,8851773324952,เทปเยื่อ2หน้าเดลต้า 18mm x20y,ม้วน
FAH64002467,8851773324969,เทปเยื่อ2หน้าเดลต้า 24mm.x20y,ม้วน
FAH64002471,8851773422740,กระดาษถ่ายสี KTV80g. เขียว(500แผ่น),ห่อ
FAH64002476,8851773548112,กระดาษเคคัลเลอร์ KTV 160แกรม 50แผ่น #11,ห่อ
FAH64002477,8851773548174,กระดาษเคคัลเลอร์ KTV 160แกรม 50แผ่น #17,ห่อ
FAH64002480,8851907011734,แฟ้มสันแคบ2นิ้ว Elephant 125F ดำ,เล่ม
FAH64002481,8851907013622,แฟ้ม Elephant 120F สันกว้าง 3นิ้ว ดำ,เล่ม
FAH64002483,8851907018511,แฟ้มสันแคบ2นิ้ว Elephant 125A4 ดำ,เล่ม
FAH64002484,8851907018535,แฟ้มสันกว้าง3นิ้ว Elephant 120A4 ดำ,เล่ม
FAH64002485,8851907025519,แฟ้ม2ห่วง Elephant 210PF สีดำ,เล่ม
FAH64002486,8851907026387,แฟ้มหนีบ ตราช้าง No.590PF สีดำ,เล่ม
FAH64002489,8851907027506,แฟ้มห่วง2ห่วงช้างNO.210PA4,เล่ม
FAH64002492,8851907037185,เรนาซองซ์สีสะท้อนแสง120มล.สีเขียว,ขวด
FAH64002493,8851907037192,เรนาซองซ์สีสะท้อนแสง120มล.สีชมพู,ขวด
FAH64002494,8851907037215,เรนาซองซ์สีสะท้อนแสง120มล.สีส้ม,ขวด
FAH64002501,8851907076030,ขี้ผึ้งนับแบงค์ เอลเฟ่น,ตลับ
FAH64002502,8851907076467,แฟ้มสันกว้าง3นิ้ว Elephant 2100F ดำ,เล่ม
FAH64002503,8851907077921,แฟ้มสันกว้าง3นิ้ว Elephant 2100F แดง,เล่ม
FAH64002504,8851907086510,แฟ้มสันกว้าง3นิ้ว Elephant 120VF ขาว,เล่ม
FAH64002505,8851907097028,กาวแท่งสติ๊กโก้ Elephant NON TOXIC 10g.,ชิ้น
FAH64002506,8851907097035,กาวแท่งสติ๊กโก้ Elephant NON TOXIC 22g.,ชิ้น
FAH64002507,8851907097042,กาวแท่งสติ๊กโก้ Elephant NON TOXIC 40g.,ชิ้น
FAH64002508,8851907101916,แฟ้มคลิบก้านยกA5 3' 121เส้นดำช้าง,เล่ม
FAH64002509,8851907102401,ฟิล์มเคลือบบัตร Elephant Premium 60x90mm. 125MIC. (100แผ่น/กล่อง),กล่อง
FAH64002510,8851907102449,ฟิล์มเคลือบบัตร Elephant Premium A4 125MIC. (100แผ่น/กล่อง),กล่อง
FAH64002512,8851907106959,ตราช้างกระดาษโน๊ตกาว3x3 นีออน ชมพู,แพ็ค
FAH64002516,8851907111397,แฟ้มสันกว้าง3นิ้ว Elephant 2100F ชมพู,เล่ม
FAH64002517,8851907111403,แฟ้มสันกว้าง3นิ้ว Elephant 2100F เทา,เล่ม
FAH64002518,8851907111410,แฟ้มสันกว้าง3นิ้ว Elephant 2100F ม่วง,เล่ม
FAH64002519,8851907112110,กระดาษโน๊ตกาว Elephant sticko note neon color 12x50,ชิ้น
FAH64002521,8851907117313,ชุดเครื่องเย็บกระดาษ Elephant No.3/35 DS-45N/Y2,ชุด
FAH64002524,8851907119171,คัตเตอร์ Elephant 18มม. No.1801,อัน
FAH64002525,8851907119201,ใบมีดคัตเตอร์ Elephant 9มม. No.930 (10ใบ/แพ็ค),แพ็ค
FAH64002527,8851907119225,ตราช้างใบมีดคัตเตอร์ 1845,อัน
FAH64002528,8851907120115,ตราช้างแฟ้ม2ห่วงดูราพลาส221น้ำเงินA4,เล่ม
FAH64002529,8851907120122,ตราช้างแฟ้ม2ห่วงดูราพลาส221A4 เทา,เล่ม
